trial,initial_funds,small,large,date,small_sma,large_sma,a1_name,a1_funds,a1_bitcoins,a1_worth,a2_name,a2_funds,a2_bitcoins,a2_worth
8,100.00,50,200,2017-04-17,1258.279400,1258.279400,Greedy,103.60,0.00,103.60,Random,101.59,0.00,103.94
8,100.00,50,200,2017-04-18,1263.238345,1263.238345,Greedy,103.60,0.00,103.60,Random,103.39,0.00,103.96
8,100.00,50,200,2017-04-19,1267.802580,1267.802580,Greedy,103.60,0.00,103.60,Random,103.39,0.00,103.97
8,100.00,50,200,2017-04-20,1272.342978,1272.342978,Greedy,103.60,0.00,103.60,Random,103.39,0.00,103.98
8,100.00,50,200,2017-04-21,1274.460475,1274.460475,Greedy,103.60,0.00,103.60,Random,103.86,0.00,103.98
8,100.00,50,200,2017-04-22,1276.935543,1276.935543,Greedy,103.60,0.00,103.60,Random,103.86,0.00,103.98
8,100.00,50,200,2017-04-23,1282.362300,1282.362300,Greedy,103.60,0.00,103.60,Random,103.86,0.00,103.98
8,100.00,50,200,2017-04-24,1289.191260,1289.191260,Greedy,103.60,0.00,103.60,Random,103.86,0.00,103.98
8,100.00,50,200,2017-04-25,1299.407825,1299.407825,Greedy,103.60,0.00,103.60,Random,103.86,0.00,103.98
8,100.00,50,200,2017-04-26,1311.362100,1311.362100,Greedy,103.60,0.00,103.60,Random,103.86,0.00,103.98
8,100.00,50,200,2017-04-27,1324.620650,1324.620650,Greedy,103.60,0.00,103.60,Random,103.86,0.00,103.99
8,100.00,50,200,2017-04-28,1320.051300,1320.051300,Greedy,103.60,0.00,103.60,Random,103.86,0.00,103.99
9,100.00,50,200,2017-03-30,1199.728493,1199.728493,Greedy,0.00,0.10,100.00,Random,55.42,0.04,100.00
9,100.00,50,200,2017-03-31,1205.321648,1205.321648,Greedy,0.00,0.10,104.07,Random,12.65,0.08,101.81
9,100.00,50,200,2017-04-01,1209.806421,1209.806421,Greedy,0.00,0.10,105.01,Random,12.65,0.08,102.62
9,100.00,50,200,2017-04-02,1214.261807,1214.261807,Greedy,105.90,0.00,105.90,Random,31.86,0.07,103.39
9,100.00,50,200,2017-04-03,1218.703569,1218.703569,Greedy,105.90,0.00,105.90,Random,31.86,0.07,106.57
9,100.00,50,200,2017-04-04,1221.546472,1221.546472,Greedy,105.90,0.00,105.90,Random,31.86,0.07,106.31
9,100.00,50,200,2017-04-05,1224.788158,1224.788158,Greedy,0.00,0.09,105.90,Random,19.31,0.08,105.74
9,100.00,50,200,2017-04-06,1228.692078,1228.692078,Greedy,0.00,0.09,111.09,Random,19.31,0.08,109.98
9,100.00,50,200,2017-04-07,1230.423673,1230.423673,Greedy,0.00,0.09,111.32,Random,4.09,0.09,110.16
9,100.00,50,200,2017-04-08,1232.204848,1232.204848,Greedy,110.55,0.00,110.55,Random,55.03,0.05,109.43
9,100.00,50,200,2017-04-09,1234.573890,1234.573890,Greedy,110.55,0.00,110.55,Random,55.03,0.05,110.59
9,100.00,50,200,2017-04-10,1235.864358,1235.864358,Greedy,110.55,0.00,110.55,Random,55.03,0.05,110.74
9,100.00,50,200,2017-04-11,1237.115767,1237.115767,Greedy,110.55,0.00,110.55,Random,55.03,0.05,111.27
9,100.00,50,200,2017-04-12,1237.842165,1237.842165,Greedy,110.55,0.00,110.55,Random,55.03,0.05,110.89
9,100.00,50,200,2017-04-13,1239.175737,1239.175738,Greedy,0.00,0.09,110.55,Random,50.40,0.05,109.14
9,100.00,50,200,2017-04-14,1243.218587,1243.218587,Greedy,111.01,0.00,111.01,Random,56.25,0.04,109.39
9,100.00,50,200,2017-04-15,1247.488486,1247.488486,Greedy,0.00,0.09,111.01,Random,42.29,0.06,109.27
9,100.00,50,200,2017-04-16,1252.626138,1252.626138,Greedy,0.00,0.09,111.40,Random,42.29,0.06,109.50
9,100.00,50,200,2017-04-17,1258.279400,1258.279400,Greedy,0.00,0.09,113.18,Random,42.29,0.06,110.57
9,100.00,50,200,2017-04-18,1263.238345,1263.238345,Greedy,114.48,0.00,114.48,Random,43.54,0.06,111.36
9,100.00,50,200,2017-04-19,1267.802580,1267.802580,Greedy,114.48,0.00,114.48,Random,43.54,0.06,111.88
9,100.00,50,200,2017-04-20,1272.342978,1272.342978,Greedy,114.48,0.00,114.48,Random,43.54,0.06,113.46
9,100.00,50,200,2017-04-21,1274.460475,1274.460475,Greedy,114.48,0.00,114.48,Random,43.54,0.06,113.56
9,100.00,50,200,2017-04-22,1276.935543,1276.935543,Greedy,114.48,0.00,114.48,Random,43.54,0.06,112.85
9,100.00,50,200,2017-04-23,1282.362300,1282.362300,Greedy,114.48,0.00,114.48,Random,43.54,0.06,113.06
9,100.00,50,200,2017-04-24,1289.191260,1289.191260,Greedy,114.48,0.00,114.48,Random,43.54,0.06,113.07
9,100.00,50,200,2017-04-25,1299.407825,1299.407825,Greedy,114.48,0.00,114.48,Random,43.54,0.06,113.92
9,100.00,50,200,2017-04-26,1311.362100,1311.362100,Greedy,114.48,0.00,114.48,Random,43.54,0.06,115.10
9,100.00,50,200,2017-04-27,1324.620650,1324.620650,Greedy,114.48,0.00,114.48,Random,43.54,0.06,117.57
9,100.00,50,200,2017-04-28,1320.051300,1320.051300,Greedy,114.48,0.00,114.48,Random,43.54,0.06,117.07
10,100.00,50,200,2017-03-30,1199.728493,1199.728493,Greedy,0.00,0.10,100.00,Random,64.84,0.03,100.00
10,100.00,50,200,2017-03-31,1205.321648,1205.321648,Greedy,0.00,0.10,104.07,Random,12.05,0.08,101.43
10,100.00,50,200,2017-04-01,1209.806421,1209.806421,Greedy,0.00,0.10,105.01,Random,12.05,0.08,102.24
10,100.00,50,200,2017-04-02,1214.261807,1214.261807,Greedy,105.90,0.00,105.90,Random,100.61,0.00,103.01
10,100.00,50,200,2017-04-03,1218.703569,1218.703569,Greedy,105.90,0.00,105.90,Random,100.61,0.00,103.11
10,100.00,50,200,2017-04-04,1221.546472,1221.546472,Greedy,105.90,0.00,105.90,Random,100.61,0.00,103.10
10,100.00,50,200,2017-04-05,1224.788158,1224.788158,Greedy,0.00,0.09,105.90,Random,83.24,0.02,103.08
10,100.00,50,200,2017-04-06,1228.692078,1228.692078,Greedy,111.09,0.00,111.09,Random,85.68,0.02,104.06
10,100.00,50,200,2017-04-07,1230.423673,1230.423673,Greedy,0.00,0.09,111.09,Random,42.68,0.05,104.09
10,100.00,50,200,2017-04-08,1232.204848,1232.204848,Greedy,110.33,0.00,110.33,Random,102.65,0.00,103.67
10,100.00,50,200,2017-04-09,1234.573890,1234.573890,Greedy,110.33,0.00,110.33,Random,103.37,0.00,103.69
10,100.00,50,200,2017-04-10,1235.864358,1235.864358,Greedy,110.33,0.00,110.33,Random,103.48,0.00,103.70
10,100.00,50,200,2017-04-11,1237.115767,1237.115767,Greedy,110.33,0.00,110.33,Random,103.48,0.00,103.70
10,100.00,50,200,2017-04-12,1237.842165,1237.842165,Greedy,110.33,0.00,110.33,Random,103.49,0.00,103.70
10,100.00,50,200,2017-04-13,1239.175737,1239.175738,Greedy,0.00,0.09,110.33,Random,70.74,0.03,103.69
10,100.00,50,200,2017-04-14,1243.218587,1243.218587,Greedy,0.00,0.09,110.79,Random,70.74,0.03,103.83
10,100.00,50,200,2017-04-15,1247.488486,1247.488486,Greedy,0.00,0.09,110.53,Random,70.74,0.03,103.75
10,100.00,50,200,2017-04-16,1252.626138,1252.626138,Greedy,0.00,0.09,110.91,Random,70.74,0.03,103.86
10,100.00,50,200,2017-04-17,1258.279400,1258.279400,Greedy,0.00,0.09,112.69,Random,70.74,0.03,104.39
10,100.00,50,200,2017-04-18,1263.238345,1263.238345,Greedy,0.00,0.09,113.98,Random,70.74,0.03,104.78
10,100.00,50,200,2017-04-19,1267.802580,1267.802580,Greedy,0.00,0.09,114.86,Random,70.74,0.03,105.04
10,100.00,50,200,2017-04-20,1272.342978,1272.342978,Greedy,0.00,0.09,117.52,Random,70.74,0.03,105.84
10,100.00,50,200,2017-04-21,1274.460475,1274.460475,Greedy,117.69,0.00,117.69,Random,94.80,0.01,105.89
10,100.00,50,200,2017-04-22,1276.935543,1276.935543,Greedy,117.69,0.00,117.69,Random,94.80,0.01,105.77
10,100.00,50,200,2017-04-23,1282.362300,1282.362300,Greedy,117.69,0.00,117.69,Random,94.80,0.01,105.81
10,100.00,50,200,2017-04-24,1289.191260,1289.191260,Greedy,117.69,0.00,117.69,Random,94.80,0.01,105.81
10,100.00,50,200,2017-04-25,1299.407825,1299.407825,Greedy,0.00,0.09,117.69,Random,2.02,0.08,105.94
10,100.00,50,200,2017-04-26,1311.362100,1311.362100,Greedy,0.00,0.09,119.67,Random,2.02,0.08,107.70
10,100.00,50,200,2017-04-27,1324.620650,1324.620650,Greedy,0.00,0.09,123.80,Random,2.02,0.08,111.34
10,100.00,50,200,2017-04-28,1320.051300,1320.051300,Greedy,0.00,0.09,122.95,Random,2.02,0.08,110.59
11,100.00,50,200,2017-03-30,1199.728493,1199.728493,Greedy,0.00,0.10,100.00,Random,68.86,0.03,100.00
11,100.00,50,200,2017-03-31,1205.321648,1205.321648,Greedy,0.00,0.10,104.07,Random,68.86,0.03,101.27
11,100.00,50,200,2017-04-01,1209.806421,1209.806421,Greedy,105.01,0.00,105.01,Random,88.99,0.01,101.56
11,100.00,50,200,2017-04-02,1214.261807,1214.261807,Greedy,105.01,0.00,105.01,Random,98.42,0.00,101.67
11,100.00,50,200,2017-04-03,1218.703569,1218.703569,Greedy,0.00,0.09,105.01,Random,55.00,0.04,101.81
11,100.00,50,200,2017-04-04,1221.546472,1221.546472,Greedy,0.00,0.09,104.65,Random,55.00,0.04,101.65
11,100.00,50,200,2017-04-05,1224.788158,1224.788158,Greedy,0.00,0.09,103.85,Random,26.53,0.07,101.30
11,100.00,50,200,2017-04-06,1228.692078,1228.692078,Greedy,0.00,0.09,108.94,Random,26.53,0.07,104.96
11,100.00,50,200,2017-04-07,1230.423673,1230.423673,Greedy,0.00,0.09,109.16,Random,26.50,0.07,105.12
11,100.00,50,200,2017-04-08,1232.204848,1232.204848,Greedy,108.41,0.00,108.41,Random,96.61,0.01,104.58
11,100.00,50,200,2017-04-09,1234.573890,1234.573890,Greedy,108.41,0.00,108.41,Random,96.65,0.01,104.75
11,100.00,50,200,2017-04-10,1235.864358,1235.864358,Greedy,0.00,0.09,108.41,Random,84.78,0.02,104.77
11,100.00,50,200,2017-04-11,1237.115767,1237.115767,Greedy,0.00,0.09,109.43,Random,84.78,0.02,104.96
11,100.00,50,200,2017-04-12,1237.842165,1237.842165,Greedy,0.00,0.09,108.70,Random,84.78,0.02,104.82
11,100.00,50,200,2017-04-13,1239.175737,1239.175738,Greedy,0.00,0.09,105.30,Random,2.33,0.09,104.20
11,100.00,50,200,2017-04-14,1243.218587,1243.218587,Greedy,0.00,0.09,105.74,Random,2.33,0.09,104.62
11,100.00,50,200,2017-04-15,1247.488486,1247.488486,Greedy,0.00,0.09,105.50,Random,2.33,0.09,104.38
11,100.00,50,200,2017-04-16,1252.626138,1252.626138,Greedy,105.86,0.00,105.86,Random,10.86,0.08,104.74
11,100.00,50,200,2017-04-17,1258.279400,1258.279400,Greedy,0.00,0.09,105.86,Random,6.89,0.08,106.24
11,100.00,50,200,2017-04-18,1263.238345,1263.238345,Greedy,107.08,0.00,107.08,Random,81.04,0.02,107.38
11,100.00,50,200,2017-04-19,1267.802580,1267.802580,Greedy,107.08,0.00,107.08,Random,81.04,0.02,107.58
11,100.00,50,200,2017-04-20,1272.342978,1272.342978,Greedy,107.08,0.00,107.08,Random,81.04,0.02,108.20
11,100.00,50,200,2017-04-21,1274.460475,1274.460475,Greedy,107.08,0.00,107.08,Random,96.11,0.01,108.24
11,100.00,50,200,2017-04-22,1276.935543,1276.935543,Greedy,107.08,0.00,107.08,Random,96.11,0.01,108.11
11,100.00,50,200,2017-04-23,1282.362300,1282.362300,Greedy,107.08,0.00,107.08,Random,96.11,0.01,108.15
11,100.00,50,200,2017-04-24,1289.191260,1289.191260,Greedy,107.08,0.00,107.08,Random,96.11,0.01,108.15
11,100.00,50,200,2017-04-25,1299.407825,1299.407825,Greedy,107.08,0.00,107.08,Random,96.11,0.01,108.30
11,100.00,50,200,2017-04-26,1311.362100,1311.362100,Greedy,107.08,0.00,107.08,Random,96.11,0.01,108.51
11,100.00,50,200,2017-04-27,1324.620650,1324.620650,Greedy,107.08,0.00,107.08,Random,96.11,0.01,108.93
11,100.00,50,200,2017-04-28,1320.051300,1320.051300,Greedy,107.08,0.00,107.08,Random,96.11,0.01,108.84
12,100.00,50,200,2017-03-30,1199.728493,1199.728493,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
12,100.00,50,200,2017-03-31,1205.321648,1205.321648,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
12,100.00,50,200,2017-04-01,1209.806421,1209.806421,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
12,100.00,50,200,2017-04-02,1214.261807,1214.261807,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
12,100.00,50,200,2017-04-03,1218.703569,1218.703569,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
12,100.00,50,200,2017-04-04,1221.546472,1221.546472,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
12,100.00,50,200,2017-04-05,1224.788158,1224.788158,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
12,100.00,50,200,2017-04-06,1228.692078,1228.692078,Greedy,-0.00,0.08,100.00,Random,15.53,0.07,100.00
12,100.00,50,200,2017-04-07,1230.423673,1230.423673,Greedy,-0.00,0.08,100.20,Random,15.53,0.07,100.17
12,100.00,50,200,2017-04-08,1232.204848,1232.204848,Greedy,-0.00,0.08,99.52,Random,15.53,0.07,99.59
12,100.00,50,200,2017-04-09,1234.573890,1234.573890,Greedy,-0.00,0.08,101.63,Random,15.53,0.07,101.38
12,100.00,50,200,2017-04-10,1235.864358,1235.864358,Greedy,101.91,0.00,101.91,Random,43.22,0.05,101.61
12,100.00,50,200,2017-04-11,1237.115767,1237.115767,Greedy,-0.00,0.08,101.91,Random,2.40,0.08,102.16
12,100.00,50,200,2017-04-12,1237.842165,1237.842165,Greedy,-0.00,0.08,101.22,Random,2.40,0.08,101.49
12,100.00,50,200,2017-04-13,1239.175737,1239.175737,Greedy,-0.00,0.08,98.06,Random,2.40,0.08,98.40
12,100.00,50,200,2017-04-14,1243.218587,1243.218587,Greedy,-0.00,0.08,98.47,Random,2.40,0.08,98.80
12,100.00,50,200,2017-04-15,1247.488486,1247.488486,Greedy,-0.00,0.08,98.24,Random,2.40,0.08,98.57
12,100.00,50,200,2017-04-16,1252.626138,1252.626138,Greedy,-0.00,0.08,98.58,Random,2.40,0.08,98.91
12,100.00,50,200,2017-04-17,1258.279400,1258.279400,Greedy,0.00,0.08,100.16,Random,0.10,0.08,100.45
12,100.00,50,200,2017-04-18,1263.238345,1263.238345,Greedy,0.00,0.08,101.31,Random,0.10,0.08,101.61
12,100.00,50,200,2017-04-19,1267.802580,1267.802580,Greedy,102.09,0.00,102.09,Random,49.68,0.04,102.38
12,100.00,50,200,2017-04-20,1272.342978,1272.342978,Greedy,102.09,0.00,102.09,Random,49.68,0.04,103.61
12,100.00,50,200,2017-04-21,1274.460475,1274.460475,Greedy,102.09,0.00,102.09,Random,49.68,0.04,103.68
12,100.00,50,200,2017-04-22,1276.935543,1276.935543,Greedy,102.09,0.00,102.09,Random,49.68,0.04,103.13
12,100.00,50,200,2017-04-23,1282.362300,1282.362300,Greedy,102.09,0.00,102.09,Random,49.68,0.04,103.30
12,100.00,50,200,2017-04-24,1289.191260,1289.191260,Greedy,102.09,0.00,102.09,Random,49.68,0.04,103.30
12,100.00,50,200,2017-04-25,1299.407825,1299.407825,Greedy,102.09,0.00,102.09,Random,80.56,0.02,103.96
12,100.00,50,200,2017-04-26,1311.362100,1311.362100,Greedy,102.09,0.00,102.09,Random,80.56,0.02,104.35
12,100.00,50,200,2017-04-27,1324.620650,1324.620650,Greedy,102.09,0.00,102.09,Random,80.56,0.02,105.17
12,100.00,50,200,2017-04-28,1320.051300,1320.051300,Greedy,102.09,0.00,102.09,Random,80.56,0.02,105.00
13,100.00,50,200,2017-03-30,1199.728493,1199.728493,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
13,100.00,50,200,2017-03-31,1205.321648,1205.321648,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
13,100.00,50,200,2017-04-01,1209.806421,1209.806421,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
13,100.00,50,200,2017-04-02,1214.261807,1214.261807,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
13,100.00,50,200,2017-04-03,1218.703569,1218.703569,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
13,100.00,50,200,2017-04-04,1221.546472,1221.546472,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
13,100.00,50,200,2017-04-05,1224.788158,1224.788158,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
13,100.00,50,200,2017-04-06,1228.692078,1228.692078,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
13,100.00,50,200,2017-04-07,1230.423673,1230.423673,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
13,100.00,50,200,2017-04-08,1232.204848,1232.204848,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
13,100.00,50,200,2017-04-09,1234.573890,1234.573890,Greedy,0.00,0.08,100.00,Random,55.77,0.04,100.00
13,100.00,50,200,2017-04-10,1235.864358,1235.864358,Greedy,0.00,0.08,100.27,Random,27.20,0.06,100.12
13,100.00,50,200,2017-04-11,1237.115767,1237.115767,Greedy,0.00,0.08,101.22,Random,0.34,0.08,100.81
13,100.00,50,200,2017-04-12,1237.842165,1237.842165,Greedy,0.00,0.08,100.53,Random,0.13,0.08,100.13
13,100.00,50,200,2017-04-13,1239.175737,1239.175738,Greedy,0.00,0.08,97.39,Random,0.03,0.08,97.01
13,100.00,50,200,2017-04-14,1243.218587,1243.218587,Greedy,97.80,0.00,97.80,Random,29.45,0.06,97.41
13,100.00,50,200,2017-04-15,1247.488486,1247.488486,Greedy,97.80,0.00,97.80,Random,29.45,0.06,97.25
13,100.00,50,200,2017-04-16,1252.626138,1252.626138,Greedy,97.80,0.00,97.80,Random,86.75,0.01,97.49
13,100.00,50,200,2017-04-17,1258.279400,1258.279400,Greedy,97.80,0.00,97.80,Random,86.75,0.01,97.66
13,100.00,50,200,2017-04-18,1263.238345,1263.238345,Greedy,97.80,0.00,97.80,Random,87.12,0.01,97.79
13,100.00,50,200,2017-04-19,1267.802580,1267.802580,Greedy,97.80,0.00,97.80,Random,92.68,0.00,97.87
13,100.00,50,200,2017-04-20,1272.342978,1272.342978,Greedy,97.80,0.00,97.80,Random,92.68,0.00,97.99
13,100.00,50,200,2017-04-21,1274.460475,1274.460475,Greedy,97.80,0.00,97.80,Random,92.68,0.00,98.00
13,100.00,50,200,2017-04-22,1276.935543,1276.935543,Greedy,97.80,0.00,97.80,Random,92.68,0.00,97.94
13,100.00,50,200,2017-04-23,1282.362300,1282.362300,Greedy,97.80,0.00,97.80,Random,92.68,0.00,97.96
13,100.00,50,200,2017-04-24,1289.191260,1289.191260,Greedy,97.80,0.00,97.80,Random,92.68,0.00,97.96
13,100.00,50,200,2017-04-25,1299.407825,1299.407825,Greedy,97.80,0.00,97.80,Random,94.29,0.00,98.02
13,100.00,50,200,2017-04-26,1311.362100,1311.362100,Greedy,97.80,0.00,97.80,Random,94.29,0.00,98.09
13,100.00,50,200,2017-04-27,1324.620650,1324.620650,Greedy,97.80,0.00,97.80,Random,94.29,0.00,98.22
13,100.00,50,200,2017-04-28,1320.051300,1320.051300,Greedy,97.80,0.00,97.80,Random,94.29,0.00,98.19
14,100.00,50,200,2017-03-30,1199.728493,1199.728493,Greedy,0.00,0.10,100.00,Random,16.45,0.08,100.00
14,100.00,50,200,2017-03-31,1205.321648,1205.321648,Greedy,0.00,0.10,104.07,Random,14.36,0.08,103.40
14,100.00,50,200,2017-04-01,1209.806421,1209.806421,Greedy,0.00,0.10,105.01,Random,14.36,0.08,104.21
14,100.00,50,200,2017-04-02,1214.261807,1214.261807,Greedy,0.00,0.10,105.90,Random,9.57,0.09,104.97
14,100.00,50,200,2017-04-03,1218.703569,1218.703569,Greedy,110.61,0.00,110.61,Random,37.77,0.06,109.21
14,100.00,50,200,2017-04-04,1221.546472,1221.546472,Greedy,110.61,0.00,110.61,Random,37.77,0.06,108.97
14,100.00,50,200,2017-04-05,1224.788158,1224.788158,Greedy,110.61,0.00,110.61,Random,98.19,0.01,108.42
14,100.00,50,200,2017-04-06,1228.692078,1228.692078,Greedy,110.61,0.00,110.61,Random,98.19,0.01,108.93
14,100.00,50,200,2017-04-07,1230.423673,1230.423673,Greedy,110.61,0.00,110.61,Random,98.19,0.01,108.95
14,100.00,50,200,2017-04-08,1232.204848,1232.204848,Greedy,0.00,0.09,110.61,Random,0.14,0.09,108.87
14,100.00,50,200,2017-04-09,1234.573890,1234.573890,Greedy,0.00,0.09,112.97,Random,0.05,0.09,111.19
14,100.00,50,200,2017-04-10,1235.864358,1235.864358,Greedy,113.27,0.00,113.27,Random,33.22,0.06,111.49
14,100.00,50,200,2017-04-11,1237.115767,1237.115767,Greedy,0.00,0.09,113.27,Random,27.76,0.07,112.23
14,100.00,50,200,2017-04-12,1237.842165,1237.842165,Greedy,0.00,0.09,112.51,Random,27.76,0.07,111.66
14,100.00,50,200,2017-04-13,1239.175738,1239.175737,Greedy,109.00,0.00,109.00,Random,56.44,0.04,109.04
14,100.00,50,200,2017-04-14,1243.218587,1243.218587,Greedy,109.00,0.00,109.00,Random,88.77,0.02,109.26
14,100.00,50,200,2017-04-15,1247.488486,1247.488486,Greedy,0.00,0.09,109.00,Random,66.40,0.04,109.21
14,100.00,50,200,2017-04-16,1252.626138,1252.626138,Greedy,0.00,0.09,109.38,Random,66.40,0.04,109.36
14,100.00,50,200,2017-04-17,1258.279400,1258.279400,Greedy,0.00,0.09,111.12,Random,20.38,0.07,110.05
14,100.00,50,200,2017-04-18,1263.238345,1263.238345,Greedy,0.00,0.09,112.40,Random,20.38,0.07,111.08
14,100.00,50,200,2017-04-19,1267.802580,1267.802580,Greedy,0.00,0.09,113.27,Random,20.38,0.07,111.77
14,100.00,50,200,2017-04-20,1272.342978,1272.342978,Greedy,115.89,0.00,115.89,Random,86.55,0.02,113.89
14,100.00,50,200,2017-04-21,1274.460475,1274.460475,Greedy,-0.00,0.09,115.89,Random,86.06,0.02,113.93
14,100.00,50,200,2017-04-22,1276.935543,1276.935543,Greedy,-0.00,0.09,114.72,Random,86.06,0.02,113.65
14,100.00,50,200,2017-04-23,1282.362300,1282.362300,Greedy,-0.00,0.09,115.07,Random,86.06,0.02,113.73
14,100.00,50,200,2017-04-24,1289.191260,1289.191260,Greedy,-0.00,0.09,115.08,Random,86.06,0.02,113.74
14,100.00,50,200,2017-04-25,1299.407825,1299.407825,Greedy,0.00,0.09,116.49,Random,38.16,0.06,114.07
14,100.00,50,200,2017-04-26,1311.362100,1311.362100,Greedy,0.00,0.09,118.45,Random,38.16,0.06,115.35
14,100.00,50,200,2017-04-27,1324.620650,1324.620650,Greedy,0.00,0.09,122.54,Random,38.16,0.06,118.02
14,100.00,50,200,2017-04-28,1320.051300,1320.051300,Greedy,0.00,0.09,121.69,Random,38.16,0.06,117.47
15,100.00,50,200,2017-03-30,1199.728493,1199.728493,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
15,100.00,50,200,2017-03-31,1205.321648,1205.321648,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
15,100.00,50,200,2017-04-01,1209.806421,1209.806421,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
15,100.00,50,200,2017-04-02,1214.261807,1214.261807,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
15,100.00,50,200,2017-04-03,1218.703569,1218.703569,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
15,100.00,50,200,2017-04-04,1221.546472,1221.546472,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
15,100.00,50,200,2017-04-05,1224.788158,1224.788158,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
15,100.00,50,200,2017-04-06,1228.692078,1228.692078,Greedy,100.00,0.00,100.00,Random,100.00,0.00,100.00
15,100.00,50,200,2017-04-07,1230.423673,1230.423673,Greedy,0.00,0.08,100.00,Random,27.74,0.06,100.00
15,100.00,50,200,2017-04-08,1232.204848,1232.204848,Greedy,0.00,0.08,99.31,Random,27.74,0.06,99.50
15,100.00,50,200,2017-04-09,1234.573890,1234.573890,Greedy,101.43,0.00,101.43,Random,38.74,0.05,101.03
15,100.00,50,200,2017-04-10,1235.864358,1235.864358,Greedy,101.43,0.00,101.43,Random,38.74,0.05,101.20
15,100.00,50,200,2017-04-11,1237.115767,1237.115767,Greedy,101.43,0.00,101.43,Random,38.74,0.05,101.79
15,100.00,50,200,2017-04-12,1237.842165,1237.842165,Greedy,101.43,0.00,101.43,Random,82.20,0.02,101.36
15,100.00,50,200,2017-04-13,1239.175737,1239.175737,Greedy,101.43,0.00,101.43,Random,82.20,0.02,100.77
15,100.00,50,200,2017-04-14,1243.218587,1243.218587,Greedy,0.00,0.09,101.43,Random,43.19,0.05,100.84
15,100.00,50,200,2017-04-15,1247.488486,1247.488486,Greedy,0.00,0.09,101.19,Random,9.48,0.08,100.71
15,100.00,50,200,2017-04-16,1252.626138,1252.626138,Greedy,0.00,0.09,101.54,Random,9.48,0.08,101.03
15,100.00,50,200,2017-04-17,1258.279400,1258.279400,Greedy,0.00,0.09,103.17,Random,9.48,0.08,102.49
15,100.00,50,200,2017-04-18,1263.238345,1263.238345,Greedy,0.00,0.09,104.36,Random,0.14,0.08,103.56
15,100.00,50,200,2017-04-19,1267.802580,1267.802580,Greedy,0.00,0.09,105.16,Random,0.14,0.08,104.35
15,100.00,50,200,2017-04-20,1272.342978,1272.342978,Greedy,0.00,0.09,107.60,Random,0.14,0.08,106.77
15,100.00,50,200,2017-04-21,1274.460475,1274.460475,Greedy,0.00,0.09,107.74,Random,0.14,0.08,106.92
